,url,repository_url,labels_url,user
10,https://api.github.com/repos/pandas-dev/pandas/issues/46341,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46341/labels{/name},"{'login': 'jbrockmendel', 'id': 8078968, 'node_id': 'MDQ6VXNlcjgwNzg5Njg=', 'avatar_url': 'https://avatars.githubusercontent.com/u/8078968?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/jbrockmendel', 'html_url': 'https://github.com/jbrockmendel', 'followers_url': 'https://api.github.com/users/jbrockmendel/followers', 'following_url': 'https://api.github.com/users/jbrockmendel/following{/other_user}', 'gists_url': 'https://api.github.com/users/jbrockmendel/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/jbrockmendel/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/jbrockmendel/subscriptions', 'organizations_url': 'https://api.github.com/users/jbrockmendel/orgs', 'repos_url': 'https://api.github.com/users/jbrockmendel/repos', 'events_url': 'https://api.github.com/users/jbrockmendel/events{/privacy}', 'received_events_url': 'https://api.github.com/users/jbrockmendel/received_events', 'type': 'User', 'site_admin': False}"
11,https://api.github.com/repos/pandas-dev/pandas/issues/46339,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46339/labels{/name},"{'login': 'fangchenli', 'id': 7614606, 'node_id': 'MDQ6VXNlcjc2MTQ2MDY=', 'avatar_url': 'https://avatars.githubusercontent.com/u/7614606?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/fangchenli', 'html_url': 'https://github.com/fangchenli', 'followers_url': 'https://api.github.com/users/fangchenli/followers', 'following_url': 'https://api.github.com/users/fangchenli/following{/other_user}', 'gists_url': 'https://api.github.com/users/fangchenli/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/fangchenli/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/fangchenli/subscriptions', 'organizations_url': 'https://api.github.com/users/fangchenli/orgs', 'repos_url': 'https://api.github.com/users/fangchenli/repos', 'events_url': 'https://api.github.com/users/fangchenli/events{/privacy}', 'received_events_url': 'https://api.github.com/users/fangchenli/received_events', 'type': 'User', 'site_admin': False}"
12,https://api.github.com/repos/pandas-dev/pandas/issues/46338,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46338/labels{/name},"{'login': 'jbrockmendel', 'id': 8078968, 'node_id': 'MDQ6VXNlcjgwNzg5Njg=', 'avatar_url': 'https://avatars.githubusercontent.com/u/8078968?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/jbrockmendel', 'html_url': 'https://github.com/jbrockmendel', 'followers_url': 'https://api.github.com/users/jbrockmendel/followers', 'following_url': 'https://api.github.com/users/jbrockmendel/following{/other_user}', 'gists_url': 'https://api.github.com/users/jbrockmendel/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/jbrockmendel/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/jbrockmendel/subscriptions', 'organizations_url': 'https://api.github.com/users/jbrockmendel/orgs', 'repos_url': 'https://api.github.com/users/jbrockmendel/repos', 'events_url': 'https://api.github.com/users/jbrockmendel/events{/privacy}', 'received_events_url': 'https://api.github.com/users/jbrockmendel/received_events', 'type': 'User', 'site_admin': False}"
13,https://api.github.com/repos/pandas-dev/pandas/issues/46337,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46337/labels{/name},"{'login': 'jreback', 'id': 953992, 'node_id': 'MDQ6VXNlcjk1Mzk5Mg==', 'avatar_url': 'https://avatars.githubusercontent.com/u/953992?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/jreback', 'html_url': 'https://github.com/jreback', 'followers_url': 'https://api.github.com/users/jreback/followers', 'following_url': 'https://api.github.com/users/jreback/following{/other_user}', 'gists_url': 'https://api.github.com/users/jreback/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/jreback/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/jreback/subscriptions', 'organizations_url': 'https://api.github.com/users/jreback/orgs', 'repos_url': 'https://api.github.com/users/jreback/repos', 'events_url': 'https://api.github.com/users/jreback/events{/privacy}', 'received_events_url': 'https://api.github.com/users/jreback/received_events', 'type': 'User', 'site_admin': False}"
14,https://api.github.com/repos/pandas-dev/pandas/issues/46336,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46336/labels{/name},"{'login': 'Diwakar-Gupta', 'id': 39624018, 'node_id': 'MDQ6VXNlcjM5NjI0MDE4', 'avatar_url': 'https://avatars.githubusercontent.com/u/39624018?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/Diwakar-Gupta', 'html_url': 'https://github.com/Diwakar-Gupta', 'followers_url': 'https://api.github.com/users/Diwakar-Gupta/followers', 'following_url': 'https://api.github.com/users/Diwakar-Gupta/following{/other_user}', 'gists_url': 'https://api.github.com/users/Diwakar-Gupta/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/Diwakar-Gupta/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/Diwakar-Gupta/subscriptions', 'organizations_url': 'https://api.github.com/users/Diwakar-Gupta/orgs', 'repos_url': 'https://api.github.com/users/Diwakar-Gupta/repos', 'events_url': 'https://api.github.com/users/Diwakar-Gupta/events{/privacy}', 'received_events_url': 'https://api.github.com/users/Diwakar-Gupta/received_events', 'type': 'User', 'site_admin': False}"
15,https://api.github.com/repos/pandas-dev/pandas/issues/46332,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46332/labels{/name},"{'login': 'vyasr', 'id': 1538165, 'node_id': 'MDQ6VXNlcjE1MzgxNjU=', 'avatar_url': 'https://avatars.githubusercontent.com/u/1538165?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/vyasr', 'html_url': 'https://github.com/vyasr', 'followers_url': 'https://api.github.com/users/vyasr/followers', 'following_url': 'https://api.github.com/users/vyasr/following{/other_user}', 'gists_url': 'https://api.github.com/users/vyasr/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/vyasr/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/vyasr/subscriptions', 'organizations_url': 'https://api.github.com/users/vyasr/orgs', 'repos_url': 'https://api.github.com/users/vyasr/repos', 'events_url': 'https://api.github.com/users/vyasr/events{/privacy}', 'received_events_url': 'https://api.github.com/users/vyasr/received_events', 'type': 'User', 'site_admin': False}"
16,https://api.github.com/repos/pandas-dev/pandas/issues/46331,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46331/labels{/name},"{'login': 'idanhazan', 'id': 19217750, 'node_id': 'MDQ6VXNlcjE5MjE3NzUw', 'avatar_url': 'https://avatars.githubusercontent.com/u/19217750?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/idanhazan', 'html_url': 'https://github.com/idanhazan', 'followers_url': 'https://api.github.com/users/idanhazan/followers', 'following_url': 'https://api.github.com/users/idanhazan/following{/other_user}', 'gists_url': 'https://api.github.com/users/idanhazan/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/idanhazan/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/idanhazan/subscriptions', 'organizations_url': 'https://api.github.com/users/idanhazan/orgs', 'repos_url': 'https://api.github.com/users/idanhazan/repos', 'events_url': 'https://api.github.com/users/idanhazan/events{/privacy}', 'received_events_url': 'https://api.github.com/users/idanhazan/received_events', 'type': 'User', 'site_admin': False}"
17,https://api.github.com/repos/pandas-dev/pandas/issues/46330,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46330/labels{/name},"{'login': 'lukemanley', 'id': 8519523, 'node_id': 'MDQ6VXNlcjg1MTk1MjM=', 'avatar_url': 'https://avatars.githubusercontent.com/u/8519523?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/lukemanley', 'html_url': 'https://github.com/lukemanley', 'followers_url': 'https://api.github.com/users/lukemanley/followers', 'following_url': 'https://api.github.com/users/lukemanley/following{/other_user}', 'gists_url': 'https://api.github.com/users/lukemanley/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/lukemanley/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/lukemanley/subscriptions', 'organizations_url': 'https://api.github.com/users/lukemanley/orgs', 'repos_url': 'https://api.github.com/users/lukemanley/repos', 'events_url': 'https://api.github.com/users/lukemanley/events{/privacy}', 'received_events_url': 'https://api.github.com/users/lukemanley/received_events', 'type': 'User', 'site_admin': False}"
18,https://api.github.com/repos/pandas-dev/pandas/issues/46326,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46326/labels{/name},"{'login': 'brandon-b-miller', 'id': 53796099, 'node_id': 'MDQ6VXNlcjUzNzk2MDk5', 'avatar_url': 'https://avatars.githubusercontent.com/u/53796099?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/brandon-b-miller', 'html_url': 'https://github.com/brandon-b-miller', 'followers_url': 'https://api.github.com/users/brandon-b-miller/followers', 'following_url': 'https://api.github.com/users/brandon-b-miller/following{/other_user}', 'gists_url': 'https://api.github.com/users/brandon-b-miller/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/brandon-b-miller/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/brandon-b-miller/subscriptions', 'organizations_url': 'https://api.github.com/users/brandon-b-miller/orgs', 'repos_url': 'https://api.github.com/users/brandon-b-miller/repos', 'events_url': 'https://api.github.com/users/brandon-b-miller/events{/privacy}', 'received_events_url': 'https://api.github.com/users/brandon-b-miller/received_events', 'type': 'User', 'site_admin': False}"
19,https://api.github.com/repos/pandas-dev/pandas/issues/46324,https://api.github.com/repos/pandas-dev/pandas,https://api.github.com/repos/pandas-dev/pandas/issues/46324/labels{/name},"{'login': 'panda-byte', 'id': 41342515, 'node_id': 'MDQ6VXNlcjQxMzQyNTE1', 'avatar_url': 'https://avatars.githubusercontent.com/u/41342515?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/panda-byte', 'html_url': 'https://github.com/panda-byte', 'followers_url': 'https://api.github.com/users/panda-byte/followers', 'following_url': 'https://api.github.com/users/panda-byte/following{/other_user}', 'gists_url': 'https://api.github.com/users/panda-byte/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/panda-byte/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/panda-byte/subscriptions', 'organizations_url': 'https://api.github.com/users/panda-byte/orgs', 'repos_url': 'https://api.github.com/users/panda-byte/repos', 'events_url': 'https://api.github.com/users/panda-byte/events{/privacy}', 'received_events_url': 'https://api.github.com/users/panda-byte/received_events', 'type': 'User', 'site_admin': False}"
